frame_index,time_seconds,x1,y1,x2,y2,confidence,pitch_deg,yaw_deg,roll_deg
186,6.206,1623.624,120.868,1661.226,157.588,0.3502,5.295,1.064,5.509
187,6.24,1507.359,118.171,1546.449,157.864,0.8877,6.434,56.536,4.917
187,6.24,1417.051,278.297,1531.156,392.772,0.8431,-10.546,-106.486,5.155
187,6.24,1623.97,122.631,1660.429,158.885,0.6123,2.717,4.561,3.389
188,6.273,1504.41,120.498,1544.786,161.232,0.8736,4.959,47.669,-1.669
188,6.273,1420.142,276.517,1536.322,392.195,0.8542,-9.177,110.79,3.22
188,6.273,1623.391,123.036,1659.653,159.147,0.4723,1.725,9.212,2.436
189,6.306,1501.212,121.269,1542.514,163.143,0.871,5.972,45.465,-2.715
189,6.306,1427.292,271.203,1544.01,386.501,0.8456,-8.69,-162.001,5.409
190,6.34,1500.633,121.225,1542.179,163.314,0.8767,7.084,46.313,-2.297
190,6.34,1428.824,270.139,1546.629,386.54,0.7943,-9.879,-159.708,6.309
191,6.373,1499.485,120.462,1541.061,162.895,0.8715,5.166,42.391,-4.956
191,6.373,1436.611,267.079,1547.654,376.994,0.8454,-7.167,-160.694,7.015
192,6.406,1498.374,119.273,1539.678,161.442,0.8687,4.925,40.615,-4.397
192,6.406,1440.819,263.424,1553.518,375.067,0.8455,-8.114,157.14,0.243
193,6.44,1497.123,116.391,1537.946,158.356,0.8764,1.482,33.625,0.51
193,6.44,1452.325,257.701,1562.76,368.092,0.8652,-9.04,-20.927,3.48
193,6.44,1621.685,119.036,1656.104,153.673,0.625,1.373,26.522,0.287
194,6.473,1496.393,115.59,1537.608,158.022,0.8788,1.571,34.204,3.001
194,6.473,1457.893,256.556,1570.041,368.088,0.8398,-7.113,149.324,2.681
194,6.473,1620.248,119.022,1654.505,153.612,0.7036,1.294,25.491,0.32
195,6.506,1495.997,115.061,1537.775,158.017,0.8851,1.277,32.926,3.162
195,6.506,1462.694,257.482,1570.74,365.222,0.8735,-7.716,-162.75,4.548
195,6.506,1619.096,119.129,1653.546,153.015,0.757,-1.599,21.835,1.736
196,6.54,1494.79,114.962,1537.34,158.608,0.8806,4.81,28.676,3.627
196,6.54,1465.05,257.993,1575.091,367.805,0.8658,-9.42,-159.762,5.251
196,6.54,1618.403,119.169,1653.494,153.799,0.6893,0.889,24.682,3.027
197,6.573,1494.324,115.313,1536.809,158.646,0.8762,6.301,29.117,6.681
197,6.573,1473.878,258.072,1578.994,362.861,0.8614,-8.761,-158.921,4.154
198,6.607,1492.06,115.713,1535.578,159.994,0.876,7.949,18.29,2.251
198,6.607,1477.219,260.464,1587.132,370.22,0.8373,-9.891,-160.026,3.423
199,6.64,1490.891,117.985,1534.793,162.607,0.8542,11.927,17.094,3.422
199,6.64,1484.484,262.057,1595.035,371.636,0.8537,-11.002,-157.061,5.28
200,6.673,1489.682,261.369,1603.321,373.095,0.8565,-12.314,-156.455,4.578
200,6.673,1488.961,119.67,1534.753,165.845,0.8336,12.243,11.301,1.196
201,6.707,1487.099,124.429,1532.451,169.905,0.8862,15.759,16.267,4.739
201,6.707,1506.599,264.961,1610.757,368.607,0.7052,-12.26,-135.066,1.714
202,6.74,1485.885,126.77,1531.608,173.237,0.8864,12.319,14.094,3.313
202,6.74,1513.39,264.271,1616.217,365.658,0.8586,-12.562,-161.849,2.96
203,6.773,1485.118,127.15,1531.475,174.285,0.8755,10.877,13.135,3.708
203,6.773,1515.952,260.112,1624.298,366.562,0.8327,-12.7,-155.097,3.635
203,6.773,1609.622,123.772,1645.536,159.889,0.4405,3.001,16.506,2.034
204,6.807,1484.318,127.58,1531.375,175.315,0.8706,10.988,10.535,4.113
204,6.807,1519.507,259.451,1628.945,367.121,0.8343,-11.028,-155.153,3.307
204,6.807,1609.614,123.2,1645.452,159.155,0.502,4.902,18.431,2.106
205,6.84,1483.431,127.354,1531.707,176.074,0.8646,9.675,12.212,0.695
205,6.84,1526.187,257.324,1632.359,361.745,0.8011,-11.433,-152.961,1.769
205,6.84,1608.45,121.953,1644.515,158.344,0.4249,6.968,17.049,2.755
206,6.874,1482.502,126.794,1530.398,175.004,0.8727,7.493,9.246,0.305
206,6.874,1531.6,253.72,1637.406,357.962,0.6862,-10.56,-148.123,3.714
206,6.874,1607.191,120.997,1643.611,157.681,0.4938,7.02,17.586,3.818
207,6.907,1481.751,125.675,1528.77,173.023,0.8631,7.628,10.043,2.746
207,6.907,1538.418,249.119,1646.261,355.139,0.7983,-8.764,-149.375,5.173
208,6.94,1479.853,124.202,1525.398,170.025,0.8844,11.986,13.63,1.026
208,6.94,1550.51,243.947,1657.182,349.243,0.8432,-12.895,-152.782,4.214
208,6.94,1604.111,119.37,1641.385,156.207,0.4256,8.078,16.564,5.844
209,6.974,1479.044,123.442,1524.596,169.375,0.8788,11.022,12.405,-0.013
209,6.974,1551.486,243.334,1658.744,349.273,0.8087,-16.07,-148.204,5.916
210,7.007,1478.535,123.237,1523.881,169.246,0.8813,11.968,18.315,2.816
210,7.007,1550.016,244.721,1663.238,354.999,0.5162,-14.529,-145.027,5.419
211,7.04,1476.715,122.73,1522.626,169.12,0.8699,9.002,17.04,0.834
211,7.04,1555.417,242.939,1667.38,353.669,0.8077,-11.393,-154.774,4.532
212,7.074,1475.327,123.081,1521.119,169.436,0.8881,10.047,16.202,2.056
212,7.074,1560.661,242.028,1671.275,351.894,0.8427,-13.626,-150.837,5.03
213,7.107,1471.797,124.36,1519.222,172.403,0.875,6.578,14.799,-1.679
213,7.107,1566.806,242.305,1677.335,351.998,0.8626,-10.636,-156.108,2.867
213,7.107,1598.425,123.98,1637.697,163.323,0.5277,7.575,3.741,7.559
214,7.14,1469.356,128.348,1517.292,176.525,0.8679,11.728,12.001,-4.132
214,7.14,1576.891,244.052,1680.656,346.666,0.8351,-12.917,-160.655,2.041
214,7.14,1597.942,124.933,1636.471,163.761,0.5659,7.722,6.265,5.895
215,7.174,1469.729,130.418,1515.553,176.415,0.8859,9.192,11.56,-6.718
215,7.174,1577.27,244.207,1684.261,349.66,0.7948,-14.171,-159.332,1.594
215,7.174,1598.223,125.39,1636.145,163.408,0.6226,6.892,11.477,5.89
216,7.207,1469.088,132.419,1514.54,177.832,0.8896,11.06,16.004,-5.94
216,7.207,1582.723,246.916,1683.509,346.871,0.8143,-14.439,-157.361,4.815
216,7.207,1598.185,125.544,1635.828,163.264,0.6357,6.127,13.691,5.058
217,7.241,1467.707,134.284,1513.413,180.592,0.8819,11.928,15.76,-2.788
217,7.241,1582.374,245.044,1685.899,347.701,0.837,-6.75,-159.245,-2.473
217,7.241,1597.69,125.094,1634.846,162.598,0.5752,4.944,15.075,4.036
218,7.274,1466.72,136.051,1511.973,181.758,0.8972,5.971,15.497,-3.891
218,7.274,1589.157,247.143,1685.247,340.872,0.8461,-6.52,-75.522,-2.007
218,7.274,1597.192,123.969,1634.378,161.477,0.5353,4.327,17.209,5.675
219,7.307,1465.161,136.344,1510.732,182.396,0.8949,8.029,15.425,-3.875
219,7.307,1590.238,240.334,1691.014,340.341,0.8644,-5.876,-162.26,1.239
220,7.341,1464.583,135.928,1510.266,182.098,0.8946,8.625,16.683,-4.329
220,7.341,1592.294,238.325,1691.314,336.199,0.8721,-5.518,-163.135,1.19
221,7.374,1464.198,135.337,1510.071,181.655,0.889,9.846,17.928,-3.332
221,7.374,1594.534,234.866,1693.582,332.52,0.8513,-5.736,-159.457,4.215
222,7.407,1461.864,132.437,1510.094,181.507,0.8938,5.535,0.963,-8.81
222,7.407,1598.898,230.453,1698.546,328.693,0.8504,-3.756,-163.417,1.455
223,7.441,1461.454,131.733,1509.96,181.097,0.8953,5.473,1.314,-8.566
223,7.441,1597.91,229.479,1699.199,328.468,0.8397,-6.372,-67.289,-0.125
224,7.474,1460.733,130.859,1510.061,181.139,0.899,6.373,-0.773,-7.586
224,7.474,1600.091,228.016,1700.5,327.056,0.8559,-4.348,161.641,-1.762
225,7.507,1461.188,130.065,1510.271,180.059,0.8984,4.044,4.592,-6.075
225,7.507,1602.545,223.917,1704.372,324.211,0.8502,-5.102,-163.335,2.67
226,7.541,1460.666,130.569,1509.869,180.72,0.8978,4.223,13.064,0.752
226,7.541,1609.468,222.744,1710.469,322.564,0.866,-7.073,-163.41,4.055
226,7.541,1585.591,127.108,1621.986,163.816,0.4425,6.376,20.147,4.364
227,7.574,1460.707,131.158,1509.221,180.654,0.9028,2.782,9.878,0.311
227,7.574,1611.071,223.489,1709.752,320.793,0.8747,-9.037,-164.648,2.499
227,7.574,1585.329,127.272,1621.726,164.069,0.3948,7.395,19.917,4.912
228,7.608,1460.873,131.963,1509.015,181.128,0.9029,0.708,13.44,1.156
228,7.608,1611.705,222.445,1712.294,321.954,0.8693,-8.526,-164.041,2.45
229,7.641,1460.213,133.272,1508.657,182.912,0.9091,-3.581,10.779,5.294
229,7.641,1615.957,223.881,1713.758,320.664,0.8699,-6.17,-165.293,1.788
229,7.641,1584.518,126.58,1620.464,163.15,0.5922,6.787,19.098,3.811
230,7.674,1459.808,135.0,1508.227,184.846,0.9017,-3.248,15.416,9.007
230,7.674,1617.261,225.778,1720.716,327.544,0.85,-10.674,-162.794,5.45
230,7.674,1582.635,125.776,1619.669,163.466,0.6268,5.489,15.046,4.26
231,7.708,1458.245,140.442,1508.077,191.526,0.907,1.231,5.372,3.764
231,7.708,1624.618,227.115,1723.658,324.654,0.87,-10.6,-164.876,5.001
231,7.708,1580.453,122.498,1618.593,160.79,0.6589,5.57,14.633,3.747
232,7.741,1456.295,143.551,1506.263,194.586,0.9014,-2.076,5.586,-1.212
232,7.741,1632.438,227.669,1726.061,320.223,0.8093,-7.504,-163.907,1.346
232,7.741,1578.784,120.398,1617.167,158.464,0.8017,6.839,11.187,7.371
233,7.774,1456.158,144.113,1505.938,194.915,0.8961,-0.991,7.06,-0.639
233,7.774,1634.968,227.964,1728.138,320.11,0.8287,-6.565,-162.89,2.467
233,7.774,1578.001,120.027,1616.511,157.964,0.7988,6.385,8.556,6.849
234,7.808,1455.751,144.5,1504.856,194.471,0.8941,1.906,15.502,3.839
234,7.808,1637.544,225.409,1735.819,322.187,0.8543,-6.477,-162.811,1.908
234,7.808,1577.149,119.643,1615.633,157.449,0.685,7.215,9.67,6.068
235,7.841,1454.865,143.851,1504.4,194.21,0.8908,5.955,13.676,4.736
235,7.841,1642.304,223.059,1740.666,320.718,0.8768,-7.201,-163.595,1.474
235,7.841,1576.506,120.577,1613.595,158.26,0.7178,8.266,10.246,3.06
236,7.875,1455.038,143.431,1504.024,193.079,0.8892,6.93,15.69,4.962
236,7.875,1645.23,221.828,1742.317,318.454,0.8775,-7.126,-162.743,2.327
236,7.875,1575.328,120.72,1612.737,158.799,0.6669,3.632,8.803,3.254
237,7.908,1454.425,142.754,1503.551,192.54,0.8865,6.129,16.072,6.074
237,7.908,1647.104,220.901,1743.052,316.301,0.8663,-7.328,-164.446,-0.082
237,7.908,1574.681,121.548,1611.796,159.313,0.7431,-0.651,10.586,1.153
238,7.941,1452.826,140.5,1502.014,191.006,0.8844,1.467,6.593,6.438
238,7.941,1647.508,217.781,1746.493,315.865,0.8682,-5.976,-165.24,-4.089
238,7.941,1573.626,122.77,1610.835,160.681,0.7046,-4.199,9.456,1.974
239,7.975,1452.648,139.413,1501.077,189.35,0.8912,0.703,3.582,6.16
239,7.975,1651.267,214.484,1748.883,311.076,0.8602,-6.068,-162.967,-2.06
239,7.975,1572.901,124.176,1610.165,161.986,0.6317,-3.084,17.355,0.441
240,8.008,1449.519,137.908,1499.47,189.186,0.9024,0.403,7.074,8.661
240,8.008,1654.61,210.379,1753.25,308.165,0.8601,-5.226,-162.179,-0.817
240,8.008,1572.177,124.753,1609.369,162.392,0.6905,-2.603,21.802,0.451
241,8.041,1449.148,137.987,1498.647,188.969,0.9028,0.214,7.934,9.382
241,8.041,1655.453,209.195,1752.476,305.215,0.8527,-6.004,-164.039,-1.941
241,8.041,1571.901,124.77,1609.096,162.375,0.7317,-2.292,22.477,0.865
242,8.075,1446.966,138.355,1497.108,189.844,0.9034,-2.576,8.371,5.811
242,8.075,1657.841,207.933,1752.542,301.325,0.8165,-6.01,-165.941,-2.299
242,8.075,1570.566,123.978,1608.01,161.698,0.6382,-1.144,18.192,1.541
243,8.108,1445.78,140.641,1494.788,190.836,0.9034,-0.912,8.33,1.808
243,8.108,1659.835,207.566,1753.785,300.051,0.8661,-5.097,-165.28,-1.77
243,8.108,1569.462,122.911,1607.286,160.974,0.6288,-4.441,14.493,-0.277
244,8.141,1444.907,143.374,1493.424,192.833,0.8952,-4.596,10.598,-0.313
244,8.141,1661.266,207.513,1755.915,300.498,0.8825,-5.84,-165.546,-2.86
244,8.141,1568.067,121.36,1606.322,159.978,0.7836,-7.386,17.957,2.377
245,8.175,1442.423,145.846,1492.048,196.676,0.8876,-0.63,1.767,-2.317
245,8.175,1664.198,209.156,1757.212,300.755,0.8818,-7.181,-163.519,-0.695
245,8.175,1566.808,119.734,1605.699,158.634,0.6495,0.392,19.851,3.459
246,8.208,1441.03,150.811,1489.77,200.467,0.8959,0.019,-1.558,-0.153
246,8.208,1666.24,211.151,1758.53,302.218,0.8733,-5.284,-164.484,-2.449
246,8.208,1565.589,118.016,1603.951,156.107,0.6775,-1.498,23.286,2.886
247,8.242,1439.146,151.857,1489.181,202.785,0.887,1.662,0.131,-1.513
247,8.242,1667.153,211.162,1760.312,303.005,0.871,-4.947,-163.287,-2.27
247,8.242,1565.081,116.753,1603.523,155.114,0.6883,-1.638,25.975,4.242
248,8.275,1437.274,152.532,1487.986,204.156,0.8671,4.473,2.719,-2.373
248,8.275,1667.945,211.263,1761.431,303.434,0.8518,-5.389,-140.049,-4.008
248,8.275,1564.33,116.235,1601.824,154.023,0.8094,-1.727,25.781,5.739
249,8.308,1436.486,152.516,1487.48,204.357,0.8992,5.937,3.184,0.098
249,8.308,1669.005,211.393,1761.635,302.822,0.8643,-6.154,-164.61,-1.126
249,8.308,1563.333,116.28,1600.803,154.088,0.8019,-0.585,25.565,5.681
250,8.342,1435.201,150.24,1488.048,203.782,0.892,5.131,-3.019,-0.561
250,8.342,1671.602,209.611,1762.234,298.976,0.8736,-4.386,-166.245,-0.466
250,8.342,1562.628,117.389,1599.465,154.229,0.7225,-4.3,30.65,1.839
251,8.375,1435.214,149.452,1487.343,202.235,0.8981,4.296,-7.596,-0.496
251,8.375,1671.649,209.263,1763.28,299.564,0.8743,-5.834,-166.565,0.248
251,8.375,1562.023,118.09,1598.87,155.435,0.7106,-0.767,27.936,0.964
252,8.408,1436.04,147.817,1486.577,198.995,0.9093,0.854,-6.39,-2.065
252,8.408,1670.988,207.727,1764.201,299.333,0.8539,-6.404,-5.728,-1.78
252,8.408,1561.753,119.201,1598.147,156.012,0.6619,2.983,33.858,2.943
253,8.442,1436.146,145.993,1487.162,197.631,0.9037,1.273,-8.242,-5.198
253,8.442,1673.504,205.368,1763.215,294.655,0.8607,-7.258,-166.83,0.97
253,8.442,1560.063,120.332,1596.891,157.97,0.3601,5.457,26.93,4.338
254,8.475,1435.89,143.622,1487.546,195.96,0.9077,-4.254,-7.469,-4.85
254,8.475,1675.548,201.871,1763.476,289.309,0.8713,-7.241,-165.799,-0.154
254,8.475,1555.633,120.999,1592.889,158.34,0.53,3.735,23.261,4.289
255,8.508,1436.119,144.36,1487.167,196.089,0.907,-5.715,-7.398,-2.747
255,8.508,1677.688,200.952,1764.099,286.825,0.8723,-7.66,-24.424,-1.522
255,8.508,1553.855,120.389,1591.329,157.829,0.723,8.879,22.14,9.017
256,8.542,1436.431,145.197,1487.087,196.597,0.9043,-6.591,-6.301,0.737
256,8.542,1676.429,198.706,1764.972,286.317,0.8685,-5.237,-141.153,-1.717
256,8.542,1553.916,120.121,1590.434,157.533,0.6961,8.029,22.637,7.852
257,8.575,1435.595,146.25,1487.102,198.316,0.9089,-5.007,-6.043,3.521
257,8.575,1677.13,198.409,1766.073,286.442,0.8694,-6.362,-151.604,-0.757
257,8.575,1552.882,120.026,1589.681,157.773,0.6354,10.98,15.737,8.188
258,8.609,1434.157,149.152,1486.746,202.644,0.9011,-0.447,-5.455,8.604
258,8.609,1678.457,196.504,1767.533,284.509,0.8728,-8.729,-145.684,-0.233
258,8.609,1551.842,119.095,1588.441,156.663,0.5574,8.684,17.874,6.349
259,8.642,1433.981,152.759,1486.175,205.565,0.9129,2.694,4.327,9.304
259,8.642,1679.976,195.992,1768.925,283.711,0.877,-8.028,-162.69,0.37
259,8.642,1549.5,117.231,1587.918,155.625,0.493,0.407,19.722,7.466
260,8.675,1432.743,156.901,1484.763,209.556,0.9003,2.19,-1.245,8.22
260,8.675,1683.057,196.757,1770.497,282.783,0.8697,-6.532,-154.761,-0.146
260,8.675,1547.969,114.855,1586.131,153.641,0.8095,0.053,25.383,8.846
261,8.709,1432.452,158.142,1484.575,210.854,0.8972,4.125,-1.163,6.409
261,8.709,1684.249,197.07,1772.06,282.906,0.8681,-6.899,-43.151,-0.574
261,8.709,1547.385,114.178,1585.552,152.979,0.8022,2.114,25.068,9.741
262,8.742,1431.484,159.426,1485.085,213.148,0.9009,4.724,-3.895,7.474
262,8.742,1686.312,198.618,1774.547,285.653,0.8746,-5.945,-165.404,1.033
263,8.775,1430.495,159.27,1484.755,213.636,0.9034,1.571,-2.27,7.954
263,8.775,1688.994,199.116,1776.302,284.775,0.8741,-6.433,-162.489,-0.365
264,8.809,1428.806,158.263,1482.988,212.732,0.8983,-1.199,-2.273,7.301
264,8.809,1695.071,200.375,1783.825,287.428,0.8775,-5.776,-163.341,-0.056
264,8.809,1540.078,113.036,1580.179,154.014,0.7478,5.852,22.77,11.395
265,8.842,1428.293,157.062,1481.206,210.706,0.8976,0.117,8.31,7.472
265,8.842,1700.149,200.964,1786.108,284.844,0.8678,-7.393,-160.926,0.442
265,8.842,1538.413,114.306,1578.007,154.311,0.6831,1.129,22.266,10.063
266,8.876,1427.044,155.889,1480.676,210.319,0.8921,0.183,5.977,10.448
266,8.876,1701.59,200.43,1787.453,284.609,0.8597,-5.989,-163.668,0.561
266,8.876,1538.049,114.948,1577.476,154.726,0.7135,-0.43,24.606,8.149
267,8.909,1425.792,154.806,1479.277,208.488,0.887,-3.783,5.329,7.332
267,8.909,1705.078,199.723,1788.909,281.364,0.8609,-3.335,-163.062,-0.495
268,8.942,1425.218,154.126,1478.615,207.903,0.8847,-3.24,9.544,9.366
268,8.942,1706.691,198.039,1793.086,282.564,0.8785,-6.074,-162.064,-1.717
269,8.976,1423.403,152.762,1477.05,206.885,0.8893,-10.918,7.677,5.97
269,8.976,1711.401,195.859,1795.908,277.826,0.8599,-2.346,-159.081,-3.43
270,9.009,1421.647,151.37,1475.634,205.889,0.9035,-14.584,0.751,3.884
270,9.009,1713.791,193.594,1798.815,276.581,0.8826,-4.655,-163.245,-4.94
270,9.009,1534.233,118.769,1573.652,158.473,0.416,2.509,24.915,6.976
271,9.042,1419.718,152.946,1473.35,207.533,0.8971,-9.511,12.083,3.044
271,9.042,1716.161,190.464,1801.443,273.423,0.878,-4.144,-160.285,-4.719
271,9.042,1531.932,117.733,1571.822,158.479,0.5074,7.884,27.818,9.235
272,9.076,1417.67,154.98,1471.584,209.697,0.8901,-8.38,13.879,2.906
272,9.076,1716.424,186.846,1805.02,273.256,0.8788,-1.999,-161.55,-8.22
272,9.076,1530.365,117.022,1570.225,157.272,0.5506,7.648,25.756,7.955
273,9.109,1412.617,160.777,1467.423,216.059,0.8905,-15.685,17.691,-0.122
273,9.109,1720.983,182.874,1808.105,268.795,0.8723,-4.211,-164.393,-6.488
273,9.109,1526.473,114.181,1567.416,155.197,0.55,9.923,27.06,6.73
274,9.142,1411.272,161.298,1467.385,217.835,0.889,-15.256,15.194,-3.211
274,9.142,1718.579,182.27,1810.836,272.912,0.8634,-6.408,162.578,-9.241
274,9.142,1525.15,113.762,1566.773,155.977,0.4829,10.431,27.657,8.625
275,9.176,1410.52,163.358,1464.984,218.36,0.8879,-14.072,12.046,-1.488
275,9.176,1719.428,182.301,1812.182,273.339,0.8716,-3.663,-164.454,-4.772
275,9.176,1524.569,112.857,1565.375,153.948,0.5439,3.606,29.991,4.904
276,9.209,1407.866,165.039,1463.63,221.736,0.8952,-13.829,8.942,-1.653
276,9.209,1724.034,182.267,1810.932,267.209,0.8697,-5.254,-7.818,-7.927
276,9.209,1523.223,111.34,1563.314,151.724,0.6143,3.743,26.497,3.576
277,9.243,1406.278,166.0,1461.568,222.283,0.893,-12.303,11.578,0.757
277,9.243,1724.771,183.188,1811.875,268.825,0.8642,-5.534,18.352,-6.43
277,9.243,1521.147,110.529,1561.529,150.837,0.5605,2.897,25.372,5.011
278,9.276,1404.799,165.774,1458.818,220.895,0.8862,-14.412,14.29,0.787
278,9.276,1725.856,184.188,1812.74,269.781,0.8599,-4.396,153.017,-7.639
278,9.276,1518.787,110.141,1559.106,150.85,0.8487,4.872,28.439,7.384
279,9.309,1403.288,163.923,1457.968,219.462,0.8887,-18.581,8.599,-1.197
279,9.309,1727.405,184.941,1814.154,270.229,0.8536,-5.359,161.832,-4.479
279,9.309,1517.149,110.361,1557.803,151.61,0.8436,2.284,34.012,8.727
280,9.343,1402.184,161.442,1456.787,216.976,0.8903,-24.68,8.322,1.275
280,9.343,1513.469,112.475,1554.362,153.825,0.8782,4.007,35.132,8.513
280,9.343,1732.058,185.848,1815.797,267.879,0.829,-6.531,145.802,-0.442
281,9.376,1401.44,158.808,1455.909,214.146,0.8986,-24.108,1.564,5.453
281,9.376,1510.508,114.88,1551.046,156.425,0.8702,9.913,35.893,10.184
281,9.376,1733.69,185.615,1817.287,267.137,0.7813,-4.494,-161.271,0.604
282,9.409,1401.232,158.029,1455.384,213.097,0.8961,-22.956,-0.337,6.11
282,9.409,1509.642,114.998,1549.634,156.247,0.8442,7.331,36.665,9.865
282,9.409,1734.506,185.046,1816.577,265.268,0.829,-4.109,-159.43,-1.381
283,9.443,1400.565,157.231,1453.793,211.252,0.8934,-18.629,-5.511,5.409
283,9.443,1735.351,183.065,1817.137,262.874,0.8653,-5.211,127.634,-3.887
283,9.443,1505.376,116.755,1545.23,157.273,0.8375,6.306,32.96,7.621
284,9.476,1399.921,157.028,1454.861,212.12,0.8936,-20.858,-8.846,6.589
284,9.476,1735.836,180.854,1818.068,261.973,0.8657,-3.752,165.03,-3.214
284,9.476,1504.391,116.425,1544.54,157.632,0.8171,5.67,32.023,7.131
285,9.509,1398.955,157.032,1454.158,212.42,0.8967,-21.849,-12.369,6.31
285,9.509,1736.437,176.741,1819.934,257.805,0.878,-5.475,-95.786,-3.015
285,9.509,1501.396,116.186,1541.254,157.064,0.8544,8.113,31.362,7.621
286,9.543,1398.599,157.193,1454.07,213.037,0.8932,-23.675,-11.9,7.008
286,9.543,1737.237,176.467,1819.619,255.894,0.8734,-7.204,144.389,-3.413
286,9.543,1499.915,115.953,1540.565,156.694,0.7943,4.68,31.547,7.808
287,9.576,1398.339,157.852,1453.239,213.131,0.8966,-25.165,-16.529,8.504
287,9.576,1737.739,175.031,1819.525,254.269,0.8768,-5.76,-70.877,-4.462
287,9.576,1499.248,115.571,1539.654,156.042,0.7559,4.153,31.529,8.173
288,9.61,1396.748,157.812,1453.802,215.209,0.8922,-29.762,-10.861,8.519
288,9.61,1739.119,173.511,1820.547,252.942,0.8906,-2.821,-167.1,-1.206
288,9.61,1496.941,113.507,1538.133,155.911,0.8545,8.481,30.689,12.476
289,9.643,1396.212,160.162,1452.816,217.659,0.8987,-27.134,-5.948,8.441
289,9.643,1739.713,172.587,1822.397,253.271,0.8892,-2.833,-165.247,-0.665
289,9.643,1494.889,111.625,1536.086,153.854,0.8818,6.441,29.27,12.233
290,9.676,1395.237,162.605,1452.356,220.602,0.9057,-23.743,-9.472,6.264
290,9.676,1740.351,171.907,1824.746,254.384,0.8884,-3.603,-165.164,-0.655
290,9.676,1493.759,110.363,1534.464,151.891,0.8825,-1.026,27.015,10.712
291,9.71,1394.768,163.899,1452.492,222.579,0.9008,-25.782,-9.309,4.135
291,9.71,1742.696,171.793,1826.266,252.901,0.8715,-5.082,-29.571,0.763
291,9.71,1492.234,109.4,1533.22,151.188,0.8696,-1.727,28.823,9.923
292,9.743,1394.062,165.244,1452.508,224.871,0.8968,-24.062,-7.624,2.718
292,9.743,1744.948,172.639,1826.849,252.029,0.8777,-6.975,161.724,-4.659
292,9.743,1489.394,109.02,1531.122,151.423,0.866,1.091,27.697,9.72
293,9.776,1394.033,165.226,1452.606,225.023,0.8989,-23.768,-7.111,2.865
293,9.776,1746.556,173.044,1827.987,252.217,0.8795,-8.329,159.825,-4.96
293,9.776,1488.431,109.83,1530.332,152.327,0.874,2.273,28.262,8.514
294,9.81,1393.797,163.599,1452.149,223.439,0.8941,-24.575,-10.601,2.387
294,9.81,1748.093,174.133,1828.69,252.574,0.8768,-8.124,157.919,-5.617
294,9.81,1486.3,111.25,1528.062,153.53,0.6915,4.129,27.012,6.883
295,9.843,1392.674,161.829,1450.943,220.969,0.9048,-25.757,-11.603,4.573
295,9.843,1752.248,175.359,1832.412,253.494,0.8727,-3.243,-163.142,-0.52
295,9.843,1483.722,113.43,1525.937,156.816,0.8523,7.167,27.284,11.472
